ID,Title,Alias,Introtext,Publish Up,Publish Down,Created,hits,Image,Meta Description,Meta Keywords,catid,product_code,ampere,voltage,cells,guaranty,Replacement For :
836,باتری لپ تاپ ایسر مدل Battery Orginal Acer AC14B8K,باتری-لپ-تاپ-ایسر-مدل-battery-orginal-acer-ac14b8k,"<div class=""inlinefaketitle"">
<p><strong>باتری لپ تاپ ایسر مدل  AC14B8K</strong> برای لپ تاپ های سری:</p>
<div class=""inlinefaketitle"">
<ul>
<li>Acer Aspire V5-132</li>
<li>Acer Aspire ES1-512</li>
<li>Acer Aspire ES1-572</li>
<li>Acer Aspire ES1-531</li>
</ul>
<p> پارت نامبر : AC14B3K , AC14B8K</p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل AC14B8K شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل AC14B8K می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>
</div>
<p> </p>
</div>",1399-09-29 20:34:16,0000-00-00 00:00:00,0778-05-30 20:34:16,1746,IMAGEPATHKH/59cf578b8924155f92d236307362633c.jpg,,,80,140,48Wh,15.2V,,چهار ماهه نارین,1250000
840,باتری لپ تاپ ایسر مدل Battery Orginal Acer AP13B3K,باتری-لپ-تاپ-ایسر-مدل-battery-orginal-acer-ap13b3k,"<div class=""inlinefaketitle"">
<p><strong>باتری لپ تاپ ایسر مدل  AP13B3K</strong> برای لپ تاپ های سری:</p>
<ul>
<li>Acer Aspire V5-572</li>
<li>ACER Ultrabook: Aspire M5-583</li>
<li>Acer Aspire V5-122</li>
<li>Acer Aspire V5-472G</li>
<li>Acer Aspire V5-552G</li>
<li>Acer Aspire V5-452P</li>
<li>Acer Aspire V5-473</li>
<li>Acer Aspire V5-573</li>
<li>Acer Aspire V7-582</li>
<li>Acer Aspire V7-481</li>
<li>Acer Aspire R7-572</li>
<li>Acer Aspire R7</li>
</ul>
<p> پارت نامبر :  AP13B3K , AP13B8K</p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل AP13B3K شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل AP13B3K  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>
</div>",6/2/2021 19:30,0000-00-00 00:00:00,0778-07-07 20:34:16,1804,IMAGEPATHKH/b77c990e633dac0ff65890b0db32f237.jpg,,,80,261,3560mAh,15V,,چهار ماهه نارین,1350000
845,باتری لپ تاپ ایسر مدل Battery Orginal Acer E5-473 - AL15A32,باتری-لپ-تاپ-ایسر-مدل-battery-orginal-acer-e5-473-al15a32,"<p><strong>باتری لپ تاپ ایسر مدل  E5-473 - AL15A32 </strong> برای لپ تاپ های سری:</p>
<ul>
<li>Acer Aspire E5-473</li>
<li>Acer Aspire E5-473G</li>
<li>Acer Aspire E5-532</li>
<li>Acer Aspire E5-532G</li>
<li>Acer Aspire E5-532T</li>
<li>Acer Aspire E5-573G</li>
<li>Acer Aspire E5-573T</li>
<li>Acer Aspire E5-573TG</li>
<li>Acer Aspire V3-575</li>
<li>Acer Aspire V3-575G</li>
<li>Acer Aspire V3-575T</li>
<li>Acer Aspire V3-575TG</li>
<li>Acer Aspire V3-574</li>
<li>Acer Aspire V3-574G</li>
<li>Acer Aspire V3-574T</li>
<li>Acer Aspire V3-574TG</li>
<li>Acer Aspire F5-572</li>
<li>Acer Aspire F5-572G</li>
<li>Acer Aspire ES1-421</li>
</ul>
<p> </p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل E5-473 - AL15A32 شامل4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل E5-473 - AL15A32  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",0778-08-29 20:34:16,0000-00-00 00:00:00,1399-12-01 20:34:16,1853,IMAGEPATHKH/6648f45035a47efdafeee4d3f3f056e4.jpg,,,80,262,37Wh,14.8V,,چهار ماهه نارین,1190000
872,باتری لپ تاپ ایسر مدل (Battery Orginal Acer S7-392(AP13F3N,باتری-لپ-تاپ-ایسر-مدل-battery-orginal-acer-s7-392-ap13f3n,"<p><strong>باتری لپ تاپ ایسر مدل   Acer S7-392</strong> برای لپ تاپ های سری:</p>
<ul>
<li>Acer Ultrabook:Aspire S7-392 </li>
</ul>
<p> پارت نامبر : AP13F3N</p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل  Acer S7-392  شامل <strong>6 ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل  Acer S7-392  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",2/18/2020 0:00,0000-00-00 00:00:00,0000-00-00 00:00:00,1,IMAGEPATHKH/1b15decb97a7e442d17245363ff90a02.jpg,,,80,,,,,,
873,باتری لپ تاپ ایسر مدل Battery Orginal Acer S7-392/AP13F3N,باتری-لپ-تاپ-ایسر-مدل-battery-orginal-acer-s7-392-ap13f3n,"<p><strong>باتری لپ تاپ ایسر مدل Acer S7-392/AP13F3N </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Acer Ultrabook:Aspire S7-392 Series</li>
</ul>
<p> پارت نامبر : AP13F3N</p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل Acer S7-392/AP13F3N شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل Acer S7-392/AP13F3N می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",1399-12-01 20:34:16,0000-00-00 00:00:00,1399-12-01 20:34:16,998,IMAGEPATHKH/2fe3e76a66d4105790a62f68d8e5622a.jpg,,,80,263,6280mAh/47Wh,7.5V,,چهار ماهه نارین,1560000
888,باتری لپ تاپ ایسر مدل (Battery Orginal Acer V5-122P(AC13C34,باتری-لپ-تاپ-ایسر-مدل-battery-orginal-acer-v5-122p-ac13c34,"<div class=""inlinefaketitle"">
<p><strong>باتری لپ تاپ ایسر مدل  (V5-122P(AC13C34</strong> برای لپ تاپ های سری:</p>
<ul>
<li>Acer Aspire V5-122P Series</li>
<li>Acer Aspire E3</li>
</ul>
<p> </p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل<strong>  (V5-122P(AC13C34 </strong> شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل<strong>  (V5-122P(AC13C34 </strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>
</div>",1399-12-01 20:34:16,0000-00-00 00:00:00,1399-12-01 20:34:16,661,IMAGEPATHKH/423c23827096d15f6a3f90fd1a691b32.jpg,,,80,264,2640mAh/30Wh,11.4V,,چهار ماهه نارین,1470000
916,باتری لپ تاپ ایسر مدل Battery Original Acer G9-591 / AS15B3N,باتری-لپ-تاپ-ایسر-مدل-battery-original-acer-g9-591-as15b3n,"<div class=""inlinefaketitle"">
<p><strong>باتری لپ تاپ ایسر مدل AS15B3N </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Acer Predator 15 G9-591</li>
<li>Acer Predator 17 G9-791</li>
<li>Acer Predator 17X GX-791</li>
<li>Acer Predator G9-591G</li>
<li>Acer Predator G9-791G</li>
<li>Acer Predator 21x Gx21-71</li>
<li>Acer Predator 15 G9-592</li>
<li>Acer Predator G9-592G</li>
<li>Acer Predator G9-792G</li>
</ul>
<p> پارت نامبر : AS15B3N</p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل AS15B3N شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل AS15B3N می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>
</div>",1399-09-29 20:34:16,0000-00-00 00:00:00,2/20/2021 11:12,532,IMAGEPATHKH/64cd5fc4f5bc6730d92d5c2a957adb10.jpg,,,80,265,6000mAh/88.8Wh,14.8V,,چهار ماهه نارین,2150000
996,باتری لپ تاپ ایسر مدل Battery Original Acer R751T/AP16K4J,باتری-لپ-تاپ-ایسر-مدل-battery-original-acer-r751t-ap16k4j,"<p><strong>باتری لپ تاپ ایسر مدل  R751T/AP16K4J</strong> برای لپ تاپ های سری:</p>
<ul>
<li>Acer Chromebook R751T Series</li>
<li>Acer Chromebook Spin 11 R751T</li>
<li>Acer Chromebook R751TN Series</li>
<li>Acer Chromebook Spin 11 R751TN</li>
</ul>
<p> پارت نامبر : AP16K4J</p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل <strong>R751T/AP16K4J</strong> شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل <strong>R751T/AP16K4J</strong>  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",1399-12-01 20:34:16,0000-00-00 00:00:00,1399-12-01 20:34:16,129,IMAGEPATHKH/1d1408e4e294e66373eaa690c4062382.jpg,,,80,266,37Wh/4870mAh,7.6V,,چهار ماهه نارین,1390000
1027,باتری لپ تاپ ایسر مدل Battery Original Acer SF514/AP18C7M,باتری-لپ-تاپ-ایسر-مدل-battery-original-acer-sf514-ap18c7m,"<p><strong>باتری لپ تاپ ایسر مدل  SF514/AP18C7M </strong> برای لپ تاپ های سری:</p>
<ul>
<li>Acer Swift 5 SF514-54T</li>
<li>Acer Swift 5 Pro SF514-54GT</li>
</ul>
<p> پارت نامبر : <strong>AP18C7M</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل SF514/AP18C7M  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل  SF514/AP18C7M  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",6/13/2021 19:30,0000-00-00 00:00:00,6/14/2021 7:35,144,IMAGEPATHKH/7c1e447b255bbf211e80f00dade07568.jpg,,,80,,55.9Wh/3634mAh,15.4V,,چهار ماهه نارین,1450000
1033,باتری لپ تاپ ایسر مدل Battery Original Acer Aspire 7 A715/AP18E7M,باتری-لپ-تاپ-ایسر-مدل-battery-original-acer-aspire-7-a715-ap18e7m,"<p><strong>باتری لپ تاپ ایسر مدل  Aspire 7 A715/AP18E7M </strong> برای لپ تاپ های سری:</p>
<ul>
<li>Acer Aspire 7 A715</li>
<li>Acer ASPIRE AN517</li>
<li>Acer Aspire Nitro 5 AN515</li>
<li>Acer ASPIRE NITRO 5 AN517</li>
<li>Acer Aspire Nitro 7 AN715</li>
<li>Acer Nitro 5 AN515</li>
<li>Acer NITRO 5 AN517</li>
<li>Acer Nitro 7 AN715</li>
</ul>
<p> پارت نامبر : <strong>AP18E7M</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل <strong>Aspire 7 A715/AP18E7M</strong>  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل  <strong>Aspire 7 A715/AP18E7M</strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",0778-08-07 20:34:16,0000-00-00 00:00:00,0778-08-07 20:34:16,308,IMAGEPATHKH/5ba0ce4fb25e6baf97c680536d74046a.jpg,,,80,,58.75W/3815mAh,15.4V,,چهار ماهه نارین,1450000
1037,باتری لپ تاپ ایسر مدل Battery Original Acer Aspire 7 A715/AP18E8M,باتری-لپ-تاپ-ایسر-مدل-battery-original-acer-aspire-7-a715-ap18e8m,"<p><strong>باتری لپ تاپ ایسر مدل  Aspire 7 A715/AP18E8M </strong> برای لپ تاپ های سری:</p>
<ul>
<li>Acer Aspire 7 A715</li>
<li>Acer ASPIRE AN517</li>
<li>Acer Aspire Nitro 5 AN515</li>
<li>Acer ASPIRE NITRO 5 AN517</li>
<li>Acer Aspire Nitro 7 AN715</li>
<li>Acer Nitro 5 AN515</li>
<li>Acer NITRO 5 AN517</li>
<li>Acer Nitro 7 AN715</li>
</ul>
<p> پارت نامبر : <strong>AP18E7M</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل <strong>Aspire 7 A715/AP18E8M</strong>  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل  <strong>Aspire 7 A715/AP18E8M</strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",0778-08-16 20:34:16,0000-00-00 00:00:00,0778-08-16 20:34:16,169,IMAGEPATHKH/c69e8f1ae422a507cd1a8d70ce0bd45c.jpg,,,80,,55.03Wh/3574mAh,15.4V,,چهار ماهه نارین,1420000
1041,باتری لپ تاپ ایسر مدل Battery Original Acer Aspire 5 A514/AP18H8L,باتری-لپ-تاپ-ایسر-مدل-battery-original-acer-aspire-5-a514-ap18h8l,"<p><strong>باتری لپ تاپ ایسر مدل Aspire 5 A514/AP18H8L </strong> برای لپ تاپ های سری:</p>
<ul>
<li>Acer Aspire 5 A514</li>
<li>Acer  Aspire 5 A515</li>
<li>Acer Spin 3 SP314</li>
</ul>
<p> پارت نامبر : <strong>AP18H8L</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل <strong>Aspire 5 A514/AP18H8L</strong>  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل  <strong>Aspire 5 A514/AP18H8L</strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",0778-09-03 20:34:16,0000-00-00 00:00:00,0778-09-03 20:34:16,108,IMAGEPATHKH/c7726f5ad947c814df35c64905184dce.jpg,,,80,,51.47Wh/4515mAh,11.4V,,چهار ماهه نارین,1370000
1047,باتری لپ تاپ ایسر مدل Battery Original Acer Aspire 5 A515 / AP19B5L,باتری-لپ-تاپ-ایسر-مدل-battery-original-acer-aspire-5-a515-ap19b5l,"<p><strong>باتری لپ تاپ ایسر مدل Aspire 5 A515 / AP19B5L </strong> برای لپ تاپ های سری:</p>
<ul>
<li>Acer Aspire 5 A514</li>
<li>Acer  Aspire 5 A515</li>
<li>Acer Aspire 7 A715</li>
</ul>
<p> پارت نامبر : <strong>AP19B5L</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل Aspire 5 A515 / AP19B5L  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل  Aspire 5 A515 / AP19B5L می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",1399-12-02 20:34:16,0000-00-00 00:00:00,1399-12-02 20:34:16,177,IMAGEPATHKH/70f7f16131bcee9413b03bd0296217c6.jpg,,,80,,54.6Wh/3550mAh,15.4V,,چهار ماهه نارین,1390000
1051,باتری لپ تاپ ایسر مدل Battery Original Acer Aspire 5 A515 / AP18C4K,باتری-لپ-تاپ-ایسر-مدل-battery-original-acer-aspire-5-a515-ap18c4k,"<p><strong>باتری لپ تاپ ایسر مدل Aspire 5 A515 / AP18C4K </strong> برای لپ تاپ های سری:</p>
<ul>
<li>Acer Aspire 5 A515</li>
<li>Acer Swift 3 S40</li>
<li>Acer Spin 3 SP314</li>
</ul>
<p> پارت نامبر : <strong>AP18C4K</strong></p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل Aspire 5 A515 / AP18C4K  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل  Aspire 5 A515 / AP18C4K  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",1399-12-12 20:34:16,0000-00-00 00:00:00,1399-12-12 20:34:16,140,IMAGEPATHKH/1789963c93f14377406204a5c197f3cc.jpg,,,80,,48Wh/4200mAh,11.4V,,چهار ماهه نارین,1390000
1057,باتری لپ تاپ ایسر مدل Battery Original Acer A1-810 / AC13F3L,باتری-لپ-تاپ-ایسر-مدل-battery-original-acer-a1-810-ac13f3l,"<p><strong>باتری لپ تاپ ایسر مدل  A1-810 / AC13F3L </strong> برای لپ تاپ های سری:</p>
<ul>
<li>Acer Iconia Tab A1</li>
<li>Acer Iconia Tab A1-A810 Tablet</li>
</ul>
<p> پارت نامبر :AC13F3L</p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل Acer A1-810 / AC13F3L  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل  Acer A1-810 / AC13F3L می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",1399-12-26 20:34:16,0000-00-00 00:00:00,1399-12-26 20:34:16,97,IMAGEPATHKH/c541f0d622d8e202dd3df852fd92a95d.jpg,,,80,,18.6Wh/20Wh,3.75V,,چهار ماهه نارین,1370000
1079,باتری لپ تاپ ایسر مدل Battery Original Acer Aspire One 14,باتری-لپ-تاپ-ایسر-مدل-battery-original-acer-aspire-one-14,"<p><strong>باتری لپ تاپ ایسر مدل  Aspire One 14</strong> برای لپ تاپ های سری:</p>
<ul>
<li>Acer Aspire One 14 Z1401</li>
<li>Acer IAspire One 14 Z1402</li>
</ul>
<p> پارت نامبر :NDXX1401</p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> ایسر مدل Aspire One 14  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ ایسر مدل  Aspire One 14  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",5/2/2021 19:30,0000-00-00 00:00:00,5/2/2021 19:30,49,IMAGEPATHKH/5cf8d68adfbc926b964baa0e9f5b8056.jpg,,,80,,28.86Wh/2600mAh,11.1V,,چهار ماهه نارین,
